iter	MAPE	RMSE	R2	MAE
469	0.007262593605	0.1559933547	0.978087708	0.09699038211
470	0.007255873388	0.1559259118	0.9781066512	0.09689338836
471	0.007255392587	0.15590509	0.978112498	0.09688698801
472	0.007253525095	0.1558662971	0.9781233889	0.09686237218
473	0.007251507755	0.1558228552	0.9781355818	0.09683679109
474	0.007247873005	0.1557572222	0.9781539966	0.09678750567
475	0.007246007415	0.1557114751	0.9781668274	0.0967637498
476	0.007245490193	0.1556860986	0.9781739432	0.09675679452
477	0.007243280814	0.1556408894	0.9781866173	0.09672713595
478	0.007240731005	0.155605686	0.9781964839	0.09668963068
479	0.007239600019	0.1555843118	0.9782024734	0.09667390416
480	0.007239568411	0.1555833203	0.9782027512	0.09667346526
481	0.007237214097	0.1555539686	0.9782109748	0.0966412738
482	0.007236907145	0.1555445625	0.9782136098	0.09663636445
483	0.007234462892	0.1555076951	0.9782239362	0.09660012794
484	0.007233453619	0.1554814996	0.9782312721	0.09658575763
485	0.007231186268	0.1554447095	0.9782415727	0.09655252463
486	0.007227644454	0.1553912493	0.9782565363	0.09650341049
487	0.007227379808	0.1553746555	0.9782611799	0.09649889731
488	0.007225932565	0.1553277016	0.9782743168	0.09647981687
489	0.007224393794	0.1552924348	0.9782841812	0.09645893254
490	0.007219481625	0.1552366868	0.9782997698	0.0963839239
491	0.007212938809	0.1551684441	0.9783188446	0.09628897656
492	0.007211839105	0.1551466072	0.9783249466	0.09627472542
493	0.007210442485	0.1551166928	0.9783333043	0.09625838994
494	0.007208760283	0.1550746101	0.9783450589	0.09623727992
495	0.007205741039	0.1550097892	0.9783631586	0.0961970496
496	0.007199317608	0.1549281103	0.9783859547	0.09611017448
497	0.007197143818	0.1548856764	0.978397793	0.09608129036
498	0.00719539755	0.1548625347	0.9784042477	0.09605787896
499	0.007190746078	0.1548064195	0.9784198955	0.09599282267
500	0.007186588706	0.1547696562	0.978430144	0.0959322973
501	0.007185337292	0.1547508593	0.978435383	0.09591491833
502	0.007178026807	0.1546692957	0.9784581089	0.09581306669
503	0.007174989428	0.1546154572	0.9784731032	0.095773986
504	0.007171684632	0.1545687877	0.9784860967	0.09572874919
505	0.007170657267	0.1545408342	0.9784938775	0.09571481306
506	0.00716983439	0.1545212108	0.9784993388	0.09570436391
507	0.007165095373	0.1544892398	0.978508235	0.09563480123
508	0.00715889241	0.1544157154	0.9785286868	0.0955487583
509	0.007158183381	0.1543689188	0.9785416989	0.09553964587
510	0.007156896716	0.1543467887	0.9785478509	0.0955218923
511	0.007154585868	0.1543094549	0.9785582274	0.09548953049
512	0.007150555297	0.154237714	0.97857816	0.09543251888
513	0.007147362588	0.154188306	0.9785918823	0.09538982559
514	0.007145061372	0.1541486384	0.9786028961	0.09535959683
515	0.007143251032	0.1541199761	0.9786108524	0.0953345623
516	0.007141699808	0.154080284	0.9786218681	0.0953141505
517	0.007135849656	0.1540073289	0.9786421079	0.09522836971
518	0.007133310914	0.1539613883	0.9786548482	0.09519491984
519	0.007131631498	0.1539129553	0.9786682755	0.0951733697
520	0.007129850394	0.1538911885	0.9786743087	0.09514808259
521	0.007127246412	0.1538319881	0.9786907131	0.09511477563
522	0.007125070205	0.1537871476	0.9787031342	0.09508467426
523	0.007121647233	0.1537516372	0.9787129682	0.0950418506
524	0.007120902693	0.1537315288	0.9787185359	0.09503177694
525	0.007119129174	0.1536969969	0.9787280955	0.0950097514
526	0.007116197861	0.153646406	0.9787420969	0.09497066491
527	0.007115648923	0.1536404318	0.97874375	0.09496257979
528	0.007112832617	0.1536108002	0.9787519483	0.09492064292
529	0.007112350111	0.1535985113	0.9787553479	0.09491453649
530	0.007108650654	0.1535560389	0.9787670952	0.09486175623
531	0.007106641234	0.1535198846	0.9787770925	0.09483461498
532	0.007105545562	0.1534992182	0.978782806	0.09482009194
533	0.007101498884	0.1534682365	0.97879137	0.0947633075
534	0.007098867242	0.1534155677	0.9788059247	0.09472879132
535	0.00709515455	0.1533694987	0.9788186514	0.09467327536
536	0.007093191695	0.1533291752	0.9788297879	0.09464721742
537	0.007091574427	0.1533085313	0.9788354881	0.09462398798
538	0.007088978593	0.1532496708	0.9788517366	0.09458930446
539	0.007086327461	0.1531958964	0.9788665756	0.09455353303
540	0.007084666684	0.1531441957	0.9788808374	0.09453213059
541	0.007083062001	0.1531065221	0.9788912268	0.09451082412
542	0.007081440134	0.1530759954	0.9788996434	0.09448844641
543	0.007079429006	0.1530365532	0.9789105156	0.09446232564
544	0.007076774586	0.1529917894	0.9789228513	0.09442375604
545	0.007075179678	0.1529678399	0.9789294497	0.0944012397
546	0.007072755456	0.1529237409	0.9789415968	0.09436823039
547	0.007069651078	0.1528985726	0.9789485278	0.09432525889
548	0.0070671264	0.1528705086	0.978956255	0.09428950832
549	0.007065646283	0.152841722	0.9789641796	0.09426691789
550	0.007064407229	0.152795617	0.9789768687	0.09425059094
551	0.007063309366	0.1527721716	0.9789833199	0.09423708458
552	0.007060207547	0.1526927998	0.9790051523	0.09419837386
553	0.007054036805	0.1526453797	0.9790181906	0.0941114019
554	0.007050861874	0.152610811	0.9790276928	0.09406402152
555	0.007049208357	0.1525804889	0.9790360259	0.0940403508
556	0.007047771243	0.152547875	0.979044987	0.09402164033
557	0.007046236736	0.1525287876	0.9790502306	0.0940001628
558	0.007045359451	0.1524976617	0.97905878	0.09398867279
559	0.007043899259	0.1524650116	0.9790677461	0.09396973223
560	0.00704232676	0.1524353114	0.9790759006	0.09394927053
561	0.007037143571	0.1523856406	0.9790895345	0.09387276109
562	0.0070338542	0.1523331761	0.9791039305	0.09382523855
563	0.007032369582	0.152297728	0.9791136544	0.0938044998
564	0.007030750657	0.1522856671	0.9791169624	0.09378030282
565	0.007029423711	0.1522405843	0.979129325	0.09376224522
566	0.007026991219	0.152196351	0.9791414511	0.09372996598
567	0.007025251212	0.1521700528	0.9791486589	0.09370412529
568	0.007023727934	0.1521504785	0.9791540229	0.09368231086
569	0.007021403591	0.1521248815	0.9791610364	0.09365059817
570	0.007019363686	0.1520695558	0.9791761913	0.09362479525
571	0.007016157872	0.1520224094	0.9791891014	0.09358163279
572	0.007014430801	0.1519893819	0.9791981429	0.09355833457
573	0.007012480394	0.1519627472	0.9792054329	0.09353069756
574	0.007012487593	0.1519613924	0.9792058037	0.09353083344
575	0.007009801737	0.151922626	0.9792164119	0.09349451217
576	0.007008530043	0.15188436	0.9792268804	0.09347853542
577	0.007006620377	0.1518327815	0.9792409867	0.09345218954
578	0.007005351302	0.1518127963	0.9792464512	0.09343538119
579	0.007005228812	0.1518065612	0.9792481559	0.09343368983
580	0.007002215885	0.1517807705	0.9792552064	0.09339078043
581	0.00700058973	0.1517425511	0.9792656525	0.0933688894
582	0.006998535251	0.1517053515	0.9792758173	0.09334415191
583	0.006996217279	0.1516648553	0.97928688	0.0933122584
584	0.006995261087	0.1516505088	0.9792907985	0.09329842103
585	0.006990627402	0.1516247511	0.9792978328	0.09323001887
586	0.00698965945	0.1515970009	0.9793054098	0.09321877619
587	0.006988062208	0.1515587202	0.97931586	0.09319858737
588	0.006987101622	0.1515467283	0.979319133	0.09318521032
589	0.006986017959	0.1515130197	0.9793283321	0.09317152631
590	0.006985154038	0.151495743	0.9793330462	0.09316044685
591	0.006983220857	0.1514638537	0.9793417459	0.09313240388
592	0.006982065659	0.1514362027	0.9793492879	0.09311615578
593	0.006979342752	0.1513915117	0.9793614747	0.0930797014
594	0.006977398523	0.1513673086	0.9793680732	0.09305331496
595	0.006975516414	0.1513425421	0.9793748242	0.09302749756
596	0.006973376479	0.1513218777	0.9793804561	0.09299920611
597	0.006972353907	0.1512916583	0.9793886909	0.09298595141
598	0.006971764712	0.1512709183	0.9793943415	0.09297893913
599	0.006969582285	0.151219737	0.9794082827	0.09295235823
600	0.006968994154	0.1511963019	0.9794146646	0.09294464779
601	0.00696679991	0.1511436812	0.9794289906	0.09291562931
602	0.00696328446	0.1510998627	0.9794409165	0.09286823111
603	0.006962539491	0.151064025	0.9794506677	0.09285796489
604	0.006962578518	0.1510627209	0.9794510225	0.09285854169
605	0.006956833073	0.1510127779	0.9794646077	0.09278026816
606	0.006955777657	0.1509799756	0.9794735279	0.0927674008
607	0.006952538028	0.1509203022	0.9794897505	0.09272333855
608	0.006951847547	0.1508764286	0.9795016737	0.09271411279
609	0.006950501158	0.1508542903	0.9795076888	0.09269654262
610	0.006949823951	0.150842527	0.9795108846	0.09268723814
611	0.006947379323	0.150812725	0.9795189798	0.09265359394
612	0.006944171152	0.1507722646	0.9795299678	0.09261034931
613	0.006943300303	0.1507507031	0.9795358221	0.09259828085
614	0.006942164416	0.1507336264	0.9795404581	0.09258130261
615	0.006939222343	0.150691589	0.9795518682	0.09254280423
616	0.006935104431	0.1506399589	0.9795658777	0.09248351754
617	0.00693245799	0.1506060417	0.9795750783	0.09244577338
618	0.006930081481	0.1505807209	0.9795819457	0.09241104502
619	0.006928024927	0.1505588532	0.9795878756	0.09238071211
620	0.006926161793	0.1505078752	0.979601696	0.09235687845
621	0.006925218016	0.1504951098	0.979605156	0.09234325077
622	0.006923104426	0.1504679482	0.9796125171	0.09231247695
623	0.006921470672	0.1504348218	0.979621493	0.09228873101
624	0.006920221866	0.1504044972	0.979629708	0.09227196447
625	0.006919078253	0.1503703638	0.9796389528	0.09225587612
626	0.006918049667	0.150342063	0.9796466162	0.09224306402
627	0.006915912022	0.1503098936	0.9796553255	0.09221415372
628	0.006913554607	0.1502629103	0.979668042	0.09218043001
629	0.006911915569	0.1502307009	0.9796767576	0.09215947728
630	0.006906291869	0.1501789207	0.9796907648	0.09207799971
631	0.006905512052	0.1501590584	0.9796961366	0.092067155
632	0.006902589461	0.1501314345	0.9797036063	0.09202825569
633	0.006900538903	0.150096029	0.9797131781	0.09199910364
634	0.006897993293	0.1500751562	0.97971882	0.09196275493
635	0.006896978052	0.1500526725	0.9797248965	0.09194987839
636	0.00689595076	0.1500290878	0.9797312695	0.09193665544
637	0.006894215092	0.1500029041	0.9797383437	0.0919133509
638	0.006893165901	0.1499779892	0.9797450739	0.09190057155
639	0.006892224612	0.1499596716	0.9797500212	0.09188662873
640	0.006891193608	0.1499318276	0.9797575404	0.09187266887
641	0.006890011557	0.1499031415	0.9797652856	0.0918576513
642	0.006887578495	0.1498664093	0.979775201	0.09182162897
643	0.006885508123	0.1498407629	0.9797821224	0.09179267014
644	0.006884596142	0.149822319	0.9797870994	0.09177996182
645	0.006883341515	0.1498029182	0.9797923339	0.09176304489
646	0.006882023796	0.1497678558	0.9798017922	0.09174587728
647	0.00688005325	0.1497463216	0.9798076002	0.09171895979
648	0.006879633171	0.1497396529	0.9798093986	0.09171315904
649	0.006877347806	0.1496908795	0.9798225495	0.09168409489
650	0.006875961283	0.1496685338	0.9798285732	0.09166492644
651	0.006873665024	0.1496305939	0.9798387985	0.09163613617
652	0.006871373561	0.1495737862	0.9798541041	0.0916061425
653	0.006870216806	0.1495544008	0.9798593258	0.09159226658
654	0.006869161563	0.1495195131	0.9798687214	0.09157670518
655	0.006867771041	0.1494908347	0.9798764432	0.09155908412
656	0.006867350154	0.1494788061	0.9798796815	0.09155264045
657	0.006866348655	0.1494621688	0.9798841601	0.09153937712
658	0.006865859537	0.1494471325	0.9798882073	0.09153266263
659	0.006860973383	0.1494054976	0.9798994118	0.09146353812
660	0.006859900511	0.1493869504	0.979904402	0.09144885027
661	0.006858540862	0.149344814	0.9799157368	0.09143196428
662	0.006857480979	0.1493280027	0.9799202582	0.09141679877
663	0.006857026718	0.1493145415	0.9799238782	0.09141052815
664	0.006855243775	0.1492893043	0.9799306642	0.09138567596
665	0.006854917775	0.1492756315	0.9799343402	0.09138174509
666	0.006852864754	0.1492390901	0.9799441628	0.09135395521
667	0.006851659735	0.1492096625	0.9799520714	0.0913397316
668	0.006850358097	0.149176837	0.9799608914	0.09132086549
669	0.006847979086	0.1491435246	0.9799698402	0.09128654039
670	0.006846362558	0.1490937898	0.9799831968	0.09126521285
671	0.006845902573	0.1490704677	0.9799894586	0.09125910219
672	0.006843917323	0.1490328591	0.9799995542	0.09123224433
673	0.006842640843	0.1490140476	0.9800046029	0.09121491023
674	0.006842204813	0.1490021207	0.9800078036	0.0912089221
675	0.006841238906	0.1489769295	0.980014563	0.09119563796
676	0.00683969009	0.1489401172	0.9800244386	0.09117650869
677	0.006837655055	0.1488869804	0.9800386893	0.09114993352
678	0.006836252717	0.1488712411	0.9800429094	0.09113086189
679	0.006834916262	0.1488395245	0.9800514121	0.09111426905
680	0.006833042293	0.1488085508	0.9800597139	0.09108821572
681	0.006831916287	0.1487786895	0.9800677159	0.09107287682
682	0.006830757937	0.1487595542	0.9800728428	0.09105649109
683	0.006829770498	0.1487210492	0.9800831574	0.09104335898
684	0.006827803269	0.1486939584	0.9800904128	0.09101834719
685	0.006826075274	0.1486668954	0.9800976594	0.09099598001
686	0.006825817731	0.1486568744	0.9801003423	0.09099227354
687	0.006821977788	0.1486144233	0.980111706	0.09093661584
688	0.006820685828	0.148586509	0.9801191765	0.09091913673
689	0.006818202457	0.1485639663	0.9801252085	0.09088310712
690	0.006817515602	0.1485495524	0.9801290649	0.0908737276
691	0.006816252776	0.1485310564	0.9801340128	0.09085774521
692	0.006815295905	0.1484980233	0.9801428482	0.0908452385
693	0.006813103814	0.1484544547	0.9801544985	0.09081750778
694	0.00681154879	0.148415225	0.9801649856	0.09079617232
695	0.006810641982	0.1483964812	0.9801699953	0.09078418075
696	0.006809463196	0.148364628	0.9801785074	0.09076627691
697	0.006807976426	0.1483476706	0.9801830382	0.09074509784
698	0.006806933799	0.1483277993	0.9801883468	0.09073080751
699	0.006806057963	0.148315501	0.9801916319	0.09071832733
700	0.006804694133	0.1482917007	0.9801979888	0.09069916495
701	0.006803793449	0.1482760077	0.9802021796	0.09068677821
702	0.006802543301	0.1482522778	0.980208516	0.09066991729
703	0.006801719176	0.1482382149	0.9802122706	0.09065860502
704	0.006800234971	0.1482036459	0.9802214984	0.09063916887
705	0.006799339993	0.1481512369	0.9802354844	0.09062816787
706	0.006798641906	0.14812986	0.9802411877	0.09062001708
707	0.006798174225	0.1481118483	0.9802459925	0.09061365098
708	0.00679692908	0.1480830058	0.9802536854	0.09059613475
709	0.006796222101	0.1480617638	0.98025935	0.0905863804
710	0.006794005151	0.1480415595	0.9802647372	0.0905565805
711	0.006792816092	0.148025517	0.9802690142	0.09054047084
712	0.006790692153	0.1479760261	0.9802822057	0.09051360776
713	0.006789332983	0.147962631	0.9802857754	0.09049403993
714	0.006786774701	0.1479193484	0.9802973074	0.09046198414
715	0.00678688705	0.1478977988	0.9803030478	0.09046338616
716	0.006786073448	0.1478801663	0.9803077441	0.09045177164
717	0.006785157224	0.1478597888	0.9803131708	0.090439226
718	0.0067839184	0.147840525	0.9803183002	0.09042255557
719	0.006780882675	0.1478029669	0.980328299	0.09037619273
720	0.006778966008	0.1477557739	0.9803408592	0.09035187633
721	0.006777443569	0.1477258569	0.9803488194	0.09033168787
722	0.006776960118	0.1477105968	0.9803528792	0.09032608007
723	0.006775606187	0.147688822	0.9803586713	0.09030822525
724	0.006773559723	0.147653652	0.9803680248	0.090280441
725	0.006772416577	0.1476356264	0.9803728179	0.0902646438
726	0.006770217384	0.1476094421	0.9803797793	0.0902346623
727	0.006767990746	0.1475848067	0.9803863278	0.09020349991
728	0.006766391368	0.1475569011	0.9803937443	0.09018068627
729	0.006764372424	0.1475382909	0.9803986895	0.09015277052
730	0.006761256018	0.1475003008	0.9804087826	0.09010657836
731	0.006760470043	0.1474850196	0.9804128418	0.09009555195
732	0.006760200103	0.1474576307	0.980420116	0.09009152257
733	0.006758661908	0.1474314372	0.9804270715	0.09007150381
734	0.006758052618	0.1474155539	0.9804312886	0.09006364168
735	0.006757860856	0.1474076126	0.9804333969	0.09006104682
736	0.006755229773	0.1473341181	0.9804529031	0.09002708978
737	0.006754379856	0.1473155841	0.9804578207	0.09001529637
738	0.006753744646	0.1472833996	0.9804663586	0.09000682465
739	0.006752535424	0.1472552974	0.9804738121	0.08999089856
740	0.006751447787	0.1472308455	0.9804802962	0.08997684642
741	0.006750665854	0.1472107254	0.9804856309	0.08996616682
742	0.006748881977	0.1471924791	0.980490468	0.08994034455
743	0.006746197785	0.1471549051	0.9805004272	0.0899036216
744	0.006744915782	0.14712953	0.9805071516	0.08988725898
745	0.006743276224	0.1470955409	0.9805161568	0.08986407594
746	0.006741716207	0.1470787067	0.9805206162	0.08984163967
747	0.006738521272	0.1470482321	0.9805286875	0.08979722336
748	0.006738269963	0.1470372579	0.9805315937	0.08979374615
749	0.006735000241	0.1469687802	0.980549723	0.08975043965
750	0.006734223727	0.1469435825	0.9805563919	0.08974022551
751	0.006733672821	0.1469268077	0.980560831	0.08973248343
752	0.006733150324	0.1469094009	0.9805654367	0.08972461549
753	0.006731384709	0.1468897458	0.9805706367	0.08969958835
754	0.006730100528	0.1468642382	0.980577384	0.08968338918
755	0.006728122308	0.1468287197	0.9805867774	0.089657886
756	0.00672626337	0.1467896891	0.980597097	0.08963383136
757	0.00672469033	0.1467385379	0.9806106172	0.08961450163
758	0.006722427489	0.1467101848	0.9806181093	0.08958286725
759	0.006721216624	0.1466767512	0.9806269422	0.0895693475
760	0.006719325644	0.1466438518	0.9806356319	0.0895437583
761	0.006717850871	0.14661806	0.9806424429	0.08952457563
762	0.00671667679	0.146599898	0.9806472384	0.0895081035
763	0.00671559327	0.1465762305	0.9806534866	0.08949362765
764	0.006713681661	0.1465610047	0.9806575057	0.08946623413
765	0.006713334767	0.146551606	0.9806599864	0.08946112229
766	0.006712067105	0.1465227647	0.9806675979	0.08944484032
767	0.00670965192	0.1464963156	0.9806745767	0.08941080932
768	0.006709275931	0.1464788868	0.9806791748	0.0894056455
769	0.006705609389	0.1464149913	0.9806960269	0.0893560481
770	0.006703966058	0.1463897396	0.980702685	0.08933244046
771	0.006703589534	0.1463681832	0.9807083677	0.08932809732
772	0.006702560744	0.1463559972	0.9807115799	0.08931323735
773	0.006701097163	0.1463325575	0.9807177577	0.08929458291
774	0.006697852016	0.1462978214	0.9807269109	0.08924903139
775	0.006694563092	0.1462636871	0.9807359035	0.08920206367
776	0.006693018032	0.1462305022	0.980744644	0.08918002245
777	0.006692002061	0.1462003958	0.9807525718	0.08916716947
778	0.006691358882	0.1461873521	0.9807560061	0.08915817871
779	0.006689629615	0.1461598901	0.9807632356	0.08913601357
780	0.006687905852	0.1461190819	0.980773976	0.08911437375
781	0.006686907516	0.1460967079	0.9807798634	0.08910115728
782	0.006685987764	0.1460672572	0.9807876115	0.0890893481
783	0.006685116007	0.1460331031	0.9807965951	0.08907868822
784	0.006684747614	0.1460250136	0.9807987226	0.08907348204
785	0.006684270183	0.1460150659	0.9808013386	0.08906654225
786	0.006683322376	0.145984985	0.9808092482	0.08905441618
787	0.006682820994	0.145978759	0.980810885	0.08904688118
788	0.006681224331	0.145953973	0.9808174008	0.08902493939
789	0.006679626938	0.1459236331	0.980825375	0.08900307687
790	0.006677559047	0.1458836171	0.98083589	0.08897607776
791	0.006675752402	0.1458623698	0.9808414719	0.08895064485
792	0.00667500658	0.1458442938	0.98084622	0.08894127914
793	0.006674326544	0.1458251885	0.9808512379	0.08893189021
794	0.006673463776	0.145812554	0.9808545559	0.08892013045
795	0.006671964789	0.1457779475	0.9808636426	0.08890069585
796	0.006669475851	0.1457314671	0.9808758437	0.08886690822
797	0.00666753893	0.1456977778	0.9808846847	0.08883840332
798	0.006665800115	0.1456611678	0.9808942898	0.08881720121
799	0.006663945592	0.1456229713	0.9809043086	0.08879269713
800	0.006663913696	0.1456188971	0.9809053771	0.08879239435
801	0.006662616369	0.1456008847	0.9809101007	0.08877499639
802	0.00666045337	0.1455650638	0.9809194925	0.0887469148
803	0.006656271228	0.1454907156	0.9809389785	0.08868864249
804	0.006655356893	0.1454618057	0.9809465529	0.08867722305
805	0.006654139232	0.1454413046	0.9809519232	0.08866067516
806	0.006652511002	0.1454174253	0.9809581775	0.08863934987
807	0.006651367366	0.145390927	0.9809651166	0.08862339643
808	0.006647971833	0.1453422801	0.9809778523	0.08857422786
809	0.006646882472	0.1453230838	0.9809828768	0.08855873258
810	0.006645842691	0.1452995731	0.9809890295	0.08854445434
811	0.006645195406	0.1452768338	0.9809949795	0.08853584145
812	0.006644502406	0.1452610352	0.9809991128	0.0885270509
813	0.006643365431	0.1452483278	0.981002437	0.08851204971
814	0.006642375141	0.1452237305	0.9810088708	0.08850004536
815	0.006641242723	0.1452159695	0.9810109006	0.08848422321
816	0.006640491687	0.1452039222	0.9810140512	0.0884736819
817	0.006637958243	0.1451714734	0.9810225358	0.08844032992
818	0.006635239286	0.1451477769	0.9810287307	0.08840203988
819	0.006633462582	0.1451140779	0.9810375389	0.08837952845
820	0.006630875005	0.1450834127	0.9810455522	0.08834339828
821	0.006628862106	0.1450580364	0.9810521822	0.08831695004
822	0.006627765895	0.1450414577	0.9810565131	0.08830299655
823	0.006626826429	0.1450201662	0.9810620743	0.08829126797
824	0.006625595699	0.1449959918	0.9810683876	0.08827549318
825	0.006624409386	0.1449796377	0.9810726579	0.08825949216
826	0.006624202342	0.1449759907	0.9810736102	0.0882567269
827	0.006623401211	0.1449462749	0.9810813681	0.08824660623
828	0.00662070414	0.1448889738	0.9810963232	0.08820990886
829	0.00661959303	0.1448652415	0.9811025154	0.0881934706
830	0.006617592999	0.1448356293	0.9811102403	0.08816467791
831	0.006615442133	0.1448008706	0.9811193059	0.08813345128
832	0.006615340682	0.1447982727	0.9811199833	0.08813227678
833	0.006614022556	0.1447594902	0.9811300956	0.08811567728
834	0.006613246293	0.1447239337	0.9811393643	0.08810466879
835	0.006612455864	0.1447079295	0.9811435354	0.08809343288
836	0.006610628276	0.1446648285	0.9811547665	0.08806854197
837	0.006610248446	0.1446479039	0.9811591757	0.08806300383
838	0.006609639912	0.1446336153	0.9811628978	0.08805549277
839	0.006608477003	0.1446066023	0.9811699335	0.08804013193
840	0.006607441293	0.1445931259	0.981173443	0.08802619718
841	0.006606137465	0.1445611886	0.9811817588	0.08800888933
842	0.006605308326	0.1445359472	0.9811883298	0.08799880724
843	0.006603056429	0.1445164198	0.9811934125	0.08796676445
844	0.006601959941	0.14448952	0.981200413	0.08795210412
845	0.006599418579	0.1444571802	0.9812088276	0.0879182485
846	0.00659719537	0.1444110315	0.9812208318	0.08788822239
847	0.006596140904	0.144380807	0.9812286918	0.0878743603
848	0.006594154006	0.1443150116	0.9812457963	0.0878490304
849	0.006592972191	0.1442915326	0.9812518982	0.08783206728
850	0.006591623395	0.1442567831	0.9812609273	0.08781553641
851	0.00659107394	0.1442435397	0.9812643677	0.08780855348
852	0.006589349862	0.1442129407	0.9812723158	0.08778409387
853	0.00658539361	0.1441877088	0.9812788686	0.08772697447
854	0.006584337721	0.1441661421	0.9812844685	0.08771132619
855	0.006581960505	0.1441433187	0.9812903939	0.08767720789
856	0.006580822027	0.144129061	0.981294095	0.0876616813
857	0.006580377696	0.1441169425	0.9812972405	0.08765625009
858	0.00657991738	0.1441105855	0.9812988904	0.08764994396
859	0.006578753056	0.1440939458	0.9813032088	0.08763310661
860	0.006577511408	0.1440631117	0.9813112096	0.08761677059
861	0.00657646724	0.144032115	0.9813192509	0.08760310285
862	0.006575332342	0.1440100599	0.9813249715	0.08758829256
863	0.006573917908	0.1439821343	0.9813322135	0.08756728555
864	0.006572543386	0.1439638331	0.9813369589	0.08754818026
865	0.006571459123	0.1439439782	0.9813421064	0.0875340524
866	0.006569488482	0.1439170625	0.9813490833	0.08750798215
867	0.006568080649	0.1438865301	0.9813569961	0.08748919844
868	0.006567211915	0.1438689734	0.9813615454	0.08747650274
869	0.00656548512	0.1438359181	0.9813701091	0.08745287305
870	0.006564252428	0.1437999038	0.9813794373	0.08743753559
871	0.00656378066	0.1437887497	0.9813823258	0.08743168624
872	0.00656286479	0.1437669092	0.9813879812	0.08741919218
873	0.006562758748	0.1437544498	0.981391207	0.08741777138
874	0.00656173394	0.1437412478	0.9813946248	0.0874039064
875	0.006560843506	0.1437265954	0.9813984177	0.08739188901
876	0.006559526739	0.143710295	0.9814026368	0.08737278615
877	0.006558210859	0.1436879058	0.9814084311	0.08735529384
878	0.006557621246	0.1436733692	0.9814121926	0.0873475772
879	0.006556986741	0.1436596171	0.9814157508	0.08733808274
880	0.006556404453	0.1436432461	0.9814199862	0.08733064593
881	0.006555391192	0.143620631	0.9814258362	0.08731756584
882	0.006554806824	0.1436094479	0.9814287286	0.08731022435
883	0.006554171153	0.1436004327	0.9814310602	0.08730116363
884	0.006550371282	0.1435613914	0.9814411557	0.08724598418
885	0.006549813495	0.1435523923	0.9814434823	0.08723851807
886	0.006549073847	0.1435296748	0.9814493551	0.08722909306
887	0.006548029909	0.1435065928	0.9814553211	0.08721491879
888	0.006546616098	0.1434861149	0.9814606133	0.0871945557
889	0.006545981633	0.1434661931	0.981465761	0.08718614374
890	0.006545822602	0.1434612724	0.9814670324	0.08718405298
891	0.006545125372	0.1434525547	0.9814692847	0.08717322492
892	0.006544109778	0.1434287806	0.9814754263	0.08715975145
893	0.006543160308	0.1434037385	0.9814818944	0.08714723359
894	0.006542184084	0.1433811004	0.9814877405	0.08713346394
895	0.006540122489	0.1433350535	0.9814996291	0.08710593234
896	0.006539714195	0.1433107579	0.9815059002	0.08710049682
897	0.006538866051	0.1432973582	0.9815093585	0.0870884846
898	0.006538168192	0.1432819299	0.9815133399	0.08707753
899	0.006537389852	0.143257425	0.9815196628	0.08706710988
900	0.006536294342	0.1432384792	0.9815245505	0.08705270577
901	0.00653556471	0.1432139329	0.9815308821	0.087042773
902	0.006534438821	0.1431972571	0.9815351829	0.08702931992
903	0.006533292545	0.1431808403	0.9815394165	0.08701215697
904	0.00653207356	0.1431666444	0.9815430769	0.08699546489
905	0.006530900048	0.143151365	0.9815470163	0.0869789511
906	0.006530464327	0.1431405771	0.9815497975	0.08697286805
907	0.006529025367	0.1431203739	0.9815550053	0.08695313878
908	0.006527664453	0.1430949884	0.9815615479	0.08693509339
909	0.006525528393	0.1430800469	0.9815653983	0.08690478485
910	0.006524110486	0.1430559574	0.9815716052	0.08688629665
911	0.006522547962	0.1430220328	0.9815803445	0.08686228496
912	0.00652159409	0.1430003978	0.9815859168	0.08684991642
913	0.006520687672	0.1429874827	0.9815892428	0.08683837388
914	0.006519508315	0.1429623524	0.9815957136	0.08682277349
915	0.006518283919	0.1429431564	0.9816006557	0.08680645217
916	0.006518039888	0.1429251361	0.9816052945	0.08680378382
917	0.006517307204	0.142898857	0.9816120582	0.08679270342
918	0.006516653044	0.1428883629	0.9816147588	0.08678318234
919	0.00651576608	0.1428627123	0.9816213591	0.08677148965
920	0.006514190567	0.1428337693	0.9816288051	0.08674991129
921	0.00651318542	0.1428109215	0.981634682	0.08673665199
922	0.006512043459	0.142793341	0.9816392033	0.08672036838
923	0.006511762037	0.1427859144	0.9816411132	0.08671643534
924	0.006509953733	0.1427739847	0.9816441808	0.08669014562
925	0.006509214463	0.1427548362	0.9816491041	0.08668169817
926	0.00650727836	0.1427264372	0.9816564047	0.08665202636
927	0.006506686069	0.1427140583	0.9816595865	0.08664362419
928	0.006505857542	0.1426958552	0.9816642648	0.08663152035
929	0.006504542706	0.142669002	0.9816711652	0.08661456005
930	0.00650338451	0.1426355626	0.9816797562	0.08659846256
931	0.006502245511	0.1426186411	0.9816841027	0.08658265913
932	0.00650157979	0.142603244	0.9816880573	0.08657490346
933	0.006501165314	0.1425947856	0.9816902295	0.08656934417
934	0.006500517172	0.1425859493	0.9816924987	0.0865601478
935	0.00649963809	0.1425729769	0.9816958298	0.08654827954
936	0.006496952801	0.1425335066	0.9817059631	0.08650894438
937	0.006496157575	0.1425179372	0.9817099595	0.08649903726
